iter	RMSE
4483	0.2176327869
4484	0.2175627598
4485	0.2174211394
4486	0.2172997364
4487	0.2171801696
4488	0.2170819695
4489	0.2169739051
4490	0.216838829
4491	0.216768458
4492	0.216620002
4493	0.2165052668
4494	0.2164497135
4495	0.2163939942
4496	0.216252198
4497	0.2161380264
4498	0.216057546
4499	0.2159857482
4500	0.2159042777
4501	0.2158311437
4502	0.2157589365
4503	0.2156781192
4504	0.2155448452
4505	0.215503726
4506	0.2153999148
4507	0.2153120788
4508	0.2152572217
4509	0.2152082247
4510	0.2150991859
4511	0.2150921619
4512	0.2150186718
4513	0.2149516063
4514	0.2149062841
4515	0.2148254582
4516	0.214693971
4517	0.2145456248
4518	0.2144249671
4519	0.2143310185
4520	0.2141119442
4521	0.2140708466
4522	0.2140028574
4523	0.2139469638
4524	0.2138843722
4525	0.2137967706
4526	0.2137957082
4527	0.2136967304
4528	0.2135846017
4529	0.2135067448
4530	0.2134364805
4531	0.2133473114
4532	0.2132215458
4533	0.2132178243
4534	0.2131913989
4535	0.2131056589
4536	0.2129474411
4537	0.2128509298
4538	0.2127802808
4539	0.2126982422
4540	0.2126176062
4541	0.2125352092
4542	0.2124763418
4543	0.2123643168
4544	0.2122869679
4545	0.2121981578
4546	0.2121064275
4547	0.2120022686
4548	0.2119047383
4549	0.2118385154
4550	0.211668899
4551	0.2116039709
4552	0.2115403023
4553	0.2114085835
4554	0.2113690202
4555	0.2113107667
4556	0.2112173198
4557	0.2112022828
4558	0.2111282611
4559	0.2109755947
4560	0.2109130941
4561	0.2108304833
4562	0.2107406188
4563	0.2106088531
4564	0.2105331886
4565	0.2104658648
4566	0.2104331203
4567	0.2103998841
4568	0.2102658008
4569	0.2101811314
4570	0.210133927
4571	0.2100627997
4572	0.2100539872
4573	0.2099701879
4574	0.2098746061
4575	0.2098095593
4576	0.209710156
4577	0.2096845519
4578	0.2095880588
4579	0.2094925135
4580	0.2093969785
4581	0.2093034727
4582	0.2092259877
4583	0.2091312325
4584	0.2091192542
4585	0.2090636437
4586	0.2089972739
4587	0.2088779965
4588	0.2088757509
4589	0.2087620168
4590	0.208630661
4591	0.2085167128
4592	0.2084469385
4593	0.2083318053
4594	0.2082615234
4595	0.2081680641
4596	0.2080746808
4597	0.2079995331
4598	0.2079005277
4599	0.2078201461
4600	0.2077861967
4601	0.2076840909
4602	0.2075186843
4603	0.2074706006
4604	0.2074023824
4605	0.2073478182
4606	0.2072803455
4607	0.2072793574
4608	0.2072065819
4609	0.2071646541
4610	0.2070922763
4611	0.2069577511
4612	0.2069146184
4613	0.2067679695
4614	0.2066892504
4615	0.206558657
4616	0.2064502342
4617	0.206326534
4618	0.2062553025
4619	0.2061762967
4620	0.2061164594
4621	0.2060561536
4622	0.2060140231
4623	0.2058904932
4624	0.2057924044
4625	0.2056247482
4626	0.2055537977
4627	0.2054669623
4628	0.2053059912
4629	0.2052336307
4630	0.2051697854
4631	0.2050762638
4632	0.2050098701
4633	0.2049432777
4634	0.2048768053
4635	0.2048335116
4636	0.2047709959
4637	0.2046464015
4638	0.2045217964
4639	0.2043572014
4640	0.2043526391
4641	0.2042437389
4642	0.2041554517
4643	0.2041005765
4644	0.2040132499
4645	0.2040112524
4646	0.2039142804
4647	0.2038596702
4648	0.2038037907
4649	0.2037834171
4650	0.2036670054
4651	0.2035915261
4652	0.2034645483
4653	0.2034246256
4654	0.2033874229
4655	0.2032758012
4656	0.2032465097
4657	0.2030599746
4658	0.2029607562
4659	0.2029107874
4660	0.2028722395
4661	0.2027323202
4662	0.2026511398
4663	0.2025928304
4664	0.2025279619
4665	0.2024594799
4666	0.2023732377
4667	0.2021916982
4668	0.202108621
4669	0.2019417804
4670	0.2018959536
4671	0.2018802102
4672	0.2017377385
4673	0.2016254553
4674	0.2015764603
4675	0.2014584725
4676	0.2014112171
4677	0.2013384299
4678	0.2012089856
4679	0.201132568
4680	0.2010411706
4681	0.2008932079
4682	0.2007917467
4683	0.2007188857
4684	0.2006157843
4685	0.2005101266
4686	0.2004127786
4687	0.2003234849
4688	0.200264004
4689	0.2002286021
4690	0.2001221098
4691	0.2000398413
4692	0.1999427608
4693	0.1998368889
4694	0.1997242105
4695	0.1996736287
4696	0.1995733313
4697	0.1995571742
4698	0.1995335597
4699	0.1994850721
4700	0.199410073
4701	0.1993273284
4702	0.1992430205
4703	0.1991971762
4704	0.1990838266
4705	0.1989660861
4706	0.1988878148
4707	0.198788992
4708	0.1987212302
4709	0.1986109429
4710	0.1985008582
4711	0.1984322983
4712	0.198362015
4713	0.1982377595
4714	0.1981973554
4715	0.1981215877
4716	0.198030493
4717	0.1979611006
4718	0.1979171796
4719	0.1978679657
4720	0.197784028
4721	0.197740414
4722	0.19762816
4723	0.1974983392
4724	0.197373577
4725	0.1971865955
4726	0.1970969809
4727	0.1970432356
4728	0.1969542449
4729	0.1969130448
4730	0.1968657372
4731	0.1967794901
4732	0.1966073056
4733	0.1965266995
4734	0.1964233627
4735	0.196308687
4736	0.1962095992
4737	0.1961264021
4738	0.1960237507
4739	0.1959915045
4740	0.195932029
4741	0.1958184285
4742	0.195727238
4743	0.1956264577
4744	0.1955981644
4745	0.1954822196
4746	0.1953500894
4747	0.1952510833
4748	0.1952280868
4749	0.1950971584
4750	0.1950176117
4751	0.1949388673
4752	0.1948538017
4753	0.1948518237
4754	0.1948175752
4755	0.1947150227
4756	0.1945356424
4757	0.1944299835
4758	0.1943280588
4759	0.1941989542
4760	0.1940946277
4761	0.1940577417
4762	0.1939613822
4763	0.1939352592
4764	0.1939046659
4765	0.1937754844
4766	0.1936901093
4767	0.1936110979
4768	0.1936004156
4769	0.1934985911
4770	0.1934431862
4771	0.1934122462
4772	0.1933339383
4773	0.193210765
4774	0.1931922416
4775	0.1931245052
4776	0.1930072576
4777	0.1929472006
4778	0.1929052991
4779	0.1928715719
4780	0.1927842271
4781	0.1926185059
4782	0.1924837092
4783	0.1924307161
4784	0.1924253901
4785	0.1923402918
4786	0.1922931036
4787	0.1922085666
4788	0.1921236501
4789	0.1920479142
4790	0.1919237392
4791	0.1918831
4792	0.1916876123
4793	0.1915978661
4794	0.1915388573
4795	0.191479916
4796	0.1914388789
4797	0.1913515296
4798	0.1912855312
4799	0.1912310046
4800	0.191191755
4801	0.1910408982
4802	0.1909383497
4803	0.1909052961
4804	0.1907921184
4805	0.1907281727
4806	0.1907256886
4807	0.1906149728
4808	0.1905422666
4809	0.1903984106
4810	0.1903705466
4811	0.1903308625
4812	0.1902798805
4813	0.1902177608
4814	0.1901222129
4815	0.1900411041
4816	0.1899187536
4817	0.1898147346
4818	0.1896846256
4819	0.1895738266
4820	0.1894723639
4821	0.1894553276
4822	0.1893703216
4823	0.1893245683
4824	0.1892836375
4825	0.1892102117
4826	0.1891374639
4827	0.1890629013
4828	0.1890056483
4829	0.1889345362
4830	0.1888725628
4831	0.1888184948
4832	0.1887475034
4833	0.1887219808
4834	0.1887024408
4835	0.1886611501
4836	0.188602006
4837	0.1884576331
4838	0.1883950145
4839	0.1883294576
4840	0.1882444853
4841	0.1881657907
4842	0.188119044
4843	0.1880687615
4844	0.1880002304
4845	0.1879114753
4846	0.187780837
4847	0.1877113942
4848	0.1876578532
4849	0.1875580764
4850	0.1875552337
4851	0.1875108163
4852	0.1873768911
4853	0.1872874831
4854	0.187107846
4855	0.1870243706
4856	0.1869169731
4857	0.1868233347
4858	0.1867753697
4859	0.1867194506
4860	0.1866390485
4861	0.1865461514
4862	0.1865451289
4863	0.1864398065
4864	0.1863765086
4865	0.1862999598
4866	0.1862228132
4867	0.1862206304
4868	0.1861460522
4869	0.1860124539
4870	0.1859370102
4871	0.1858677695
4872	0.1857410078
4873	0.1856497078
4874	0.1855658256
4875	0.1855301824
4876	0.1854875621
4877	0.1854655515
4878	0.1854106703
4879	0.1853450888
4880	0.1852746314
4881	0.1852047351
4882	0.1851215368
4883	0.1851058809
4884	0.1850570499
4885	0.1849876001
4886	0.1849370311
4887	0.1848511429
4888	0.1848018714
4889	0.1847567871
4890	0.1846624478
4891	0.1845629853
4892	0.1845589612
4893	0.1845566601
4894	0.1844750424
4895	0.1843823706
4896	0.1843325034
4897	0.1842758173
4898	0.1842485466
4899	0.1841780366
4900	0.1841688553
4901	0.1840728884
4902	0.1840446646
4903	0.1839418321
4904	0.1838999495
4905	0.1838004935
4906	0.1837392551
4907	0.1836148645
4908	0.183572432
4909	0.1835004529
4910	0.1834796591
4911	0.1833701505
4912	0.1832875148
4913	0.1832223323
4914	0.1831362751
4915	0.1830687983
4916	0.1830269299
4917	0.1829870906
4918	0.1829560344
4919	0.1829145737
4920	0.1828451721
4921	0.1827390389
4922	0.1826404178
4923	0.1825892459
4924	0.1824625468
4925	0.1823734737
4926	0.1823069985
4927	0.1821859287
4928	0.1820859409
4929	0.1820145625
4930	0.1819644447
4931	0.1818560473
4932	0.1817602924
4933	0.1817018584
4934	0.1816432947
4935	0.1815557884
4936	0.1814644175
4937	0.1814420554
4938	0.1813190494
4939	0.1812327334
4940	0.1811984706
4941	0.1811682893
4942	0.1810655822
4943	0.1809936547
4944	0.1808706293
4945	0.1807914566
4946	0.1807134647
4947	0.1806614635
4948	0.1805697914
4949	0.180467618
4950	0.1804233671
4951	0.1803654002
4952	0.1803258943
4953	0.1802478083
4954	0.1801726222
4955	0.1800293289
4956	0.1799424826
4957	0.1799068738
4958	0.1798938307
4959	0.1798212588
4960	0.1796851302
4961	0.179632897
4962	0.1794844552
4963	0.1794406413
4964	0.1793450365
4965	0.1792475852
4966	0.1791631036
4967	0.1790889674
4968	0.1790339799
4969	0.1789180895
4970	0.1788881522
4971	0.178780884
4972	0.1787318877
4973	0.1786484881
4974	0.1785758563
4975	0.1784922361
4976	0.1784394454
4977	0.1783476516
4978	0.17832286
4979	0.1782262804
4980	0.1781529678
4981	0.1780846237
4982	0.1780391509
4983	0.1779376323
4984	0.1777684671
4985	0.1777140919
4986	0.1776046286
4987	0.1775336689
4988	0.1774513991
4989	0.1773263382
4990	0.1772933191
4991	0.1772391832
4992	0.1771855802
4993	0.1771037539
4994	0.1770263674
4995	0.1769476849
4996	0.1768445868
4997	0.1767595535
4998	0.1766778722
4999	0.1765861745
