iter	Passed	Remaining
4776	64957	3032
4777	64969	3018
4778	64983	3005
4779	64996	2991
4780	65008	2977
4781	65021	2964
4782	65034	2950
4783	65047	2936
4784	65059	2923
4785	65071	2909
4786	65085	2896
4787	65098	2882
4788	65111	2868
4789	65124	2855
4790	65137	2841
4791	65149	2827
4792	65163	2814
4793	65177	2800
4794	65190	2787
4795	65203	2773
4796	65215	2759
4797	65228	2746
4798	65241	2732
4799	65254	2718
4800	65267	2705
4801	65280	2691
4802	65293	2678
4803	65306	2664
4804	65319	2650
4805	65332	2637
4806	65344	2623
4807	65357	2609
4808	65370	2596
4809	65383	2582
4810	65396	2569
4811	65410	2555
4812	65424	2541
4813	65437	2528
4814	65449	2514
4815	65462	2501
4816	65475	2487
4817	65494	2474
4818	65506	2460
4819	65520	2446
4820	65533	2433
4821	65546	2419
4822	65558	2405
4823	65571	2392
4824	65584	2378
4825	65597	2365
4826	65610	2351
4827	65622	2337
4828	65636	2324
4829	65649	2310
4830	65661	2297
4831	65675	2283
4832	65693	2269
4833	65705	2256
4834	65718	2242
4835	65731	2229
4836	65744	2215
4837	65761	2202
4838	65774	2188
4839	65788	2174
4840	65801	2161
4841	65814	2147
4842	65826	2133
4843	65839	2120
4844	65853	2106
4845	65866	2093
4846	65879	2079
4847	65893	2065
4848	65906	2052
4849	65920	2038
4850	65932	2025
4851	65945	2011
4852	65957	1997
4853	65970	1984
4854	65984	1970
4855	65996	1957
4856	66009	1943
4857	66021	1929
4858	66035	1916
4859	66047	1902
4860	66060	1888
4861	66073	1875
4862	66086	1861
4863	66098	1848
4864	66111	1834
4865	66123	1820
4866	66136	1807
4867	66149	1793
4868	66163	1780
4869	66176	1766
4870	66190	1752
4871	66202	1739
4872	66215	1725
4873	66228	1712
4874	66241	1698
4875	66254	1684
4876	66267	1671
4877	66280	1657
4878	66292	1644
4879	66305	1630
4880	66318	1616
4881	66331	1603
4882	66344	1589
4883	66357	1576
4884	66370	1562
4885	66383	1548
4886	66396	1535
4887	66410	1521
4888	66422	1508
4889	66435	1494
4890	66448	1480
4891	66461	1467
4892	66478	1453
4893	66490	1440
4894	66503	1426
4895	66516	1412
4896	66528	1399
4897	66542	1385
4898	66554	1372
4899	66567	1358
4900	66580	1344
4901	66593	1331
4902	66606	1317
4903	66618	1304
4904	66631	1290
4905	66644	1276
4906	66660	1263
4907	66673	1249
4908	66691	1236
4909	66704	1222
4910	66716	1209
4911	66729	1195
4912	66743	1181
4913	66755	1168
4914	66768	1154
4915	66782	1141
4916	66794	1127
4917	66807	1113
4918	66820	1100
4919	66834	1086
4920	66847	1073
4921	66860	1059
4922	66872	1045
4923	66885	1032
4924	66899	1018
4925	66911	1005
4926	66924	991
4927	66938	977
4928	66951	964
4929	66963	950
4930	66976	937
4931	66991	923
4932	67005	910
4933	67017	896
4934	67030	882
4935	67043	869
4936	67056	855
4937	67068	842
4938	67081	828
4939	67094	814
4940	67106	801
4941	67119	787
4942	67132	774
4943	67145	760
4944	67158	746
4945	67171	733
4946	67184	719
4947	67197	706
4948	67209	692
4949	67222	679
4950	67235	665
4951	67247	651
4952	67259	638
4953	67273	624
4954	67286	611
4955	67299	597
4956	67311	583
4957	67324	570
4958	67337	556
4959	67350	543
4960	67363	529
4961	67376	515
4962	67389	502
4963	67404	488
4964	67417	475
4965	67430	461
4966	67443	448
4967	67455	434
4968	67471	420
4969	67484	407
4970	67497	393
4971	67509	380
4972	67522	366
4973	67535	353
4974	67548	339
4975	67561	325
4976	67574	312
4977	67587	298
4978	67599	285
4979	67612	271
4980	67625	257
4981	67639	244
4982	67653	230
4983	67667	217
4984	67685	203
4985	67698	190
4986	67711	176
4987	67723	162
4988	67737	149
4989	67750	135
4990	67762	122
4991	67775	108
4992	67788	95
4993	67801	81
4994	67814	67
4995	67827	54
4996	67840	40
4997	67852	27
4998	67865	13
4999	67879	0
